woman,age,education,work,metropolitan_area,non_white,urban,work_permit,poverty
0,59,5,5,1,0,1,1,0
1,30,7,7,1,0,1,1,0
0,49,7,8,1,1,1,2,0
0,22,6,4,1,1,1,1,0
1,29,4,2,1,1,1,1,0
0,21,3,4,1,0,1,1,0
0,41,6,5,1,1,1,2,0
1,39,7,9,1,1,1,0,0
0,28,5,1,0,1,1,1,0
0,42,5,2,0,1,1,2,0
0,51,5,3,0,0,1,2,0
1,36,2,11,0,1,1,0,1
1,24,7,4,0,0,1,2,0
0,49,4,4,0,1,1,2,0
1,41,5,8,0,1,1,2,0
1,21,5,10,0,0,1,2,0
1,40,7,9,0,0,0,2,0
0,56,2,1,0,1,0,1,0
0,61,2,1,0,1,0,1,0
1,45,2,1,0,1,0,1,0
0,41,2,1,0,1,0,1,0
1,56,3,1,0,0,0,2,0
0,52,2,4,0,1,1,2,0
0,41,4,4,0,0,1,2,0
1,44,5,2,0,1,1,2,0
0,70,5,9,0,0,1,2,0
0,45,5,4,0,1,1,1,0
1,44,5,4,0,1,1,1,0
0,20,5,4,0,0,1,1,0
1,39,3,11,0,0,1,1,0
0,31,3,1,0,0,1,0,1
1,57,2,10,0,0,1,2,0
1,43,5,4,0,0,1,2,0
0,58,4,4,0,1,1,2,0
1,53,2,10,0,0,1,1,0
1,35,7,9,0,1,1,1,0
0,40,2,4,0,0,1,1,0
0,20,2,6,0,1,1,1,0
1,19,4,11,0,1,1,0,0
1,17,4,11,0,1,1,0,0
1,50,2,6,0,0,1,2,0
0,47,5,1,0,1,1,1,0
1,22,7,7,0,0,1,1,0
0,70,2,7,0,0,1,2,0
0,26,2,6,0,1,1,1,0
0,49,2,1,0,1,1,1,0
0,40,2,3,0,1,1,2,0
0,19,5,4,0,1,1,1,1
0,45,4,2,0,1,1,1,0
1,45,4,4,0,1,1,1,0
1,50,2,9,0,1,1,1,0
0,22,5,7,0,1,1,1,0
1,46,6,4,0,1,1,1,1
0,34,2,3,0,1,1,2,1
1,49,2,9,0,1,1,2,0
1,36,3,11,0,1,1,0,1
1,53,2,11,0,1,1,0,1
1,36,7,9,0,1,1,0,0
0,39,5,8,0,1,1,2,0
1,26,7,7,0,1,1,1,0
0,28,3,5,0,1,1,2,0
0,52,5,5,0,0,1,0,0
1,46,5,11,0,1,1,1,0
1,25,7,7,0,1,1,0,0
0,17,4,7,0,1,1,0,0
0,50,7,9,0,0,1,0,0
1,21,6,8,0,0,1,0,0
1,48,5,10,0,1,1,1,0
0,45,2,2,0,0,1,2,0
0,50,2,7,0,1,0,2,1
0,41,2,1,0,1,0,2,0
0,28,7,9,0,1,0,0,0
0,37,2,1,0,1,0,1,1
0,52,2,1,0,1,0,2,0
0,39,2,1,0,0,0,0,0
0,36,2,1,0,1,0,0,0
1,32,3,1,0,1,0,1,0
0,33,4,1,0,1,0,1,0
0,24,5,1,0,1,0,1,1
0,78,2,1,0,1,0,2,0
0,54,2,1,0,1,0,1,0
1,54,4,1,0,1,0,1,0
0,41,2,1,0,1,0,1,0
0,40,5,1,0,0,0,1,0
0,69,2,1,0,1,0,0,0
0,69,2,1,0,1,0,1,0
0,41,2,1,0,1,0,1,0
1,37,5,1,0,1,0,1,0
0,19,5,1,0,1,0,1,0
0,22,5,1,0,1,0,0,0
0,31,7,1,0,1,0,1,0
0,50,4,1,0,1,0,1,0
0,23,5,1,0,1,0,1,0
0,46,5,1,0,1,0,1,0
1,23,7,1,0,1,0,1,0
0,21,6,1,0,1,0,1,0
1,59,5,2,0,1,1,2,0
1,20,6,9,0,0,1,1,0
1,27,6,6,0,1,1,1,0
1,32,7,7,0,0,1,2,0
0,42,7,7,0,1,1,2,0
1,47,5,4,0,0,1,2,0
1,37,4,11,0,1,1,0,1
0,57,1,3,0,1,1,1,1
0,26,7,7,0,0,1,1,0
1,34,7,7,0,1,1,1,0
0,27,5,4,0,1,1,1,0
0,50,7,4,0,0,1,1,0
1,52,7,4,0,0,1,1,0
0,25,6,4,0,0,1,1,0
1,20,6,1,0,0,1,1,0
0,55,3,5,0,1,1,2,0
0,31,2,3,0,1,1,0,0
1,25,2,10,0,1,1,2,0
0,50,2,1,0,1,1,1,0
1,38,7,2,0,1,1,1,0
0,27,5,2,0,1,1,1,0
1,58,2,11,0,1,1,1,0
0,40,5,9,0,1,1,1,1
1,47,2,2,0,1,1,1,0
0,55,2,2,0,1,1,1,0
0,62,3,2,0,0,1,1,0
1,48,7,9,0,1,1,0,0
0,26,5,2,0,1,1,1,0
1,20,2,2,0,1,1,1,0
0,40,4,2,0,0,1,1,0
1,53,5,4,0,1,1,2,0
0,60,4,5,0,0,1,2,0
1,30,5,2,0,1,1,1,0
0,31,5,2,0,0,1,1,0
1,28,5,2,0,0,1,1,0
1,28,7,4,0,0,1,1,0
0,23,3,3,0,1,1,0,0
0,28,4,2,0,1,1,1,1
0,25,5,2,0,1,1,1,1
0,65,2,6,0,1,1,2,0
0,35,7,8,0,1,1,2,0
1,28,6,10,0,1,1,1,0
0,24,5,4,0,0,1,1,1
1,64,2,11,0,1,1,0,0
0,41,2,4,0,1,1,2,0
0,31,4,3,0,1,1,2,1
1,31,2,6,0,1,1,0,1
0,53,2,1,0,1,1,2,1
1,37,3,6,0,1,1,0,1
0,40,2,4,0,1,1,2,0
1,34,7,9,0,1,1,0,0
0,68,2,4,0,1,1,2,0
1,53,5,9,0,1,1,0,0
0,23,5,4,0,1,1,0,0
1,22,7,9,0,1,1,0,0
0,26,4,1,0,1,1,1,0
1,31,7,1,0,1,1,1,0
1,14,2,11,0,1,1,0,0
0,47,3,1,0,1,1,1,0
1,30,6,1,0,1,1,1,0
0,29,6,1,0,1,1,1,0
0,40,2,4,0,1,1,1,0
0,32,5,4,0,1,1,0,0
0,23,5,2,0,1,1,1,0
0,42,2,1,0,1,1,1,0
0,37,7,9,0,1,1,0,0
1,41,7,9,0,1,1,0,0
0,28,5,4,0,1,1,2,0
0,29,7,4,0,1,1,1,0
0,29,7,4,0,1,1,1,0
0,56,3,4,0,1,1,1,0
1,27,7,4,0,0,1,1,0
0,28,4,1,0,0,1,1,0
0,49,3,2,0,0,1,1,0
1,25,5,4,0,0,1,1,0
0,55,2,1,0,1,1,1,0
1,50,7,9,0,0,1,2,0
0,46,2,2,0,0,1,1,0
1,23,6,9,0,0,1,1,0
0,20,5,4,0,0,1,1,0
0,31,5,3,0,1,1,2,0
1,56,2,8,0,1,1,2,0
0,32,5,1,0,0,1,1,0
1,35,6,9,0,1,1,1,0
0,48,2,3,0,1,1,2,0
0,33,2,5,0,1,1,2,0
1,30,2,2,0,0,1,0,1
0,58,2,4,0,0,1,1,0
1,42,4,4,0,1,1,1,0
0,18,5,7,0,0,1,0,0
0,24,5,8,0,0,1,1,0
0,59,5,8,0,1,1,2,0
1,53,7,8,0,0,1,2,0
0,61,2,7,0,1,1,1,0
0,25,5,4,0,1,1,1,0
0,44,2,4,0,1,1,1,0
0,24,6,9,0,1,1,1,0
1,27,5,7,0,1,1,1,0
0,52,2,3,0,1,1,2,0
1,44,5,5,0,1,1,1,0
1,58,2,11,0,0,1,0,0
0,56,2,2,0,1,1,1,0
1,21,5,6,1,1,1,1,0
0,26,3,3,1,1,1,0,0
0,39,4,2,1,0,1,2,0
1,35,4,10,1,1,1,2,0
0,32,5,2,1,1,1,1,0
1,45,5,9,1,1,1,1,0
1,43,7,6,1,1,1,1,0
0,32,4,4,1,1,1,1,0
1,30,7,8,1,1,1,2,0
0,60,2,3,1,1,1,2,0
1,25,6,4,1,1,1,1,0
1,26,6,4,1,0,1,1,0
1,51,2,11,0,1,1,0,0
0,58,3,4,0,1,1,2,0
1,41,2,4,0,1,1,1,0
1,22,7,10,0,1,1,2,0
0,29,7,9,0,0,1,2,0
0,58,5,7,0,1,1,2,0
1,57,2,11,0,1,1,0,0
0,63,2,5,0,0,1,2,0
0,39,7,9,0,0,1,2,0
1,43,7,9,0,0,1,2,0
1,39,7,7,0,1,1,1,0
1,21,6,3,0,1,1,1,0
0,22,6,4,0,1,1,2,0
0,48,5,5,0,1,1,1,0
1,58,7,9,0,0,1,2,0
0,52,6,7,0,1,1,2,0
1,48,5,7,0,0,1,2,0
0,40,7,2,0,0,1,1,0
1,21,5,10,0,0,1,1,0
0,40,7,4,0,1,1,0,0
1,52,7,9,0,0,1,2,0
0,56,6,4,0,0,1,1,0
0,42,5,3,0,1,1,2,0
0,34,4,3,0,1,1,2,0
1,53,5,7,1,1,1,1,0
0,20,5,4,1,1,1,1,0
0,19,4,4,1,1,1,0,0
0,38,7,4,1,1,1,1,0
1,24,6,10,1,1,1,2,0
0,26,7,7,1,1,1,2,0
1,45,5,6,1,1,1,1,1
0,61,5,10,1,1,1,2,0
0,49,5,5,1,0,1,1,1
0,22,3,10,1,1,1,2,0
0,55,7,7,1,1,1,2,0
1,52,7,7,1,1,1,2,0
1,23,7,7,1,1,1,0,0
1,39,6,8,1,1,1,2,0
1,58,3,10,1,1,1,2,1
1,40,5,7,1,1,1,1,1
1,32,5,9,0,1,1,1,0
0,32,2,2,0,1,1,1,0
0,56,6,7,0,0,1,2,0
1,43,5,7,0,1,1,2,0
0,30,5,10,0,1,1,2,0
0,24,4,3,0,0,1,0,0
1,27,7,8,0,0,1,0,0
0,17,5,8,0,0,1,0,0
1,52,3,11,1,0,1,0,1
0,64,2,4,1,1,1,2,1
0,29,5,10,1,1,1,2,1
0,39,2,2,1,1,1,1,0
0,58,2,2,0,0,1,2,0
1,58,2,6,0,1,1,2,0
0,49,2,3,0,1,1,1,0
1,37,5,11,0,1,1,0,0
0,38,2,2,0,1,1,1,0
1,41,2,9,0,0,1,1,0
1,20,5,4,0,1,1,0,0
1,34,6,7,0,0,1,1,0
0,33,7,8,0,1,1,2,0
0,48,5,6,0,0,1,1,0
1,45,3,4,0,0,1,2,0
0,24,5,6,0,0,1,1,0
0,33,3,2,0,0,1,1,1
1,23,4,9,0,0,1,1,0
0,24,5,4,0,0,1,2,0
0,49,5,7,1,1,1,1,0
1,24,7,4,1,1,1,1,0
0,47,4,4,1,1,1,2,0
0,56,6,4,1,1,1,1,0
1,54,5,6,1,1,1,1,0
1,56,7,7,1,0,1,2,0
0,42,7,4,1,1,1,2,1
1,23,5,4,1,0,1,1,0
0,54,4,4,1,0,1,2,0
1,56,5,4,1,0,1,2,0
1,25,7,7,1,0,1,2,0
0,62,2,5,1,0,1,2,0
0,61,2,2,1,0,1,2,0
1,55,5,9,1,0,1,2,0
0,21,5,2,1,0,1,0,0
0,55,5,4,1,1,1,2,0
0,42,7,9,0,1,1,2,0
1,20,5,4,0,1,1,1,0
1,47,2,10,0,1,1,2,1
0,17,3,6,0,1,1,0,1
0,36,5,5,0,1,1,1,0
0,41,7,8,0,1,1,2,0
1,30,7,8,0,1,1,2,0
1,47,5,11,0,1,1,0,0
0,48,2,4,0,1,1,1,0
0,27,5,4,0,1,1,1,0
1,24,6,9,0,1,1,0,0
0,56,2,4,0,1,1,1,0
0,30,5,3,0,1,1,0,0
0,42,2,2,0,1,1,1,0
0,44,3,8,0,0,1,1,0
1,37,5,9,0,1,1,1,0
0,18,4,4,0,1,1,1,0
1,47,1,11,0,1,1,0,1
0,46,2,1,0,1,1,2,0
1,44,7,9,0,0,1,2,0
1,60,7,8,1,1,1,0,0
1,25,7,9,1,0,1,0,0
0,44,7,9,1,1,1,0,0
0,40,5,7,1,1,1,1,0
1,39,5,7,1,1,1,1,0
1,55,3,2,0,1,1,1,0
0,27,2,3,0,1,1,2,1
0,23,5,2,0,1,1,0,0
1,43,5,2,0,0,1,2,0
0,23,5,4,0,0,1,2,0
0,35,3,7,0,1,1,1,0
0,26,3,1,0,1,1,1,0
0,25,5,2,0,0,1,1,0
1,30,7,9,0,1,1,0,0
0,51,2,2,0,1,1,1,0
1,46,2,2,0,1,1,2,0
0,27,7,4,0,0,1,2,0
1,34,7,2,1,1,1,1,0
0,49,5,10,1,1,1,2,1
0,50,3,2,1,1,1,1,0
1,47,5,9,1,1,1,0,0
1,51,7,9,1,1,1,1,0
0,64,2,11,1,0,1,0,0
0,26,7,10,1,0,1,1,0
1,53,2,11,1,0,1,0,0
0,20,5,4,1,1,1,0,0
0,58,2,2,1,1,1,1,0
1,25,7,2,1,0,1,1,0
0,57,3,4,1,1,1,1,0
1,53,2,4,1,1,1,2,0
1,48,4,11,1,0,1,0,0
1,37,7,4,1,1,1,0,0
1,24,7,7,1,0,1,2,0
1,29,7,9,1,1,1,2,0
0,37,7,9,1,0,1,2,0
0,47,5,10,1,0,1,1,0
1,26,7,9,1,0,1,0,0
1,32,5,4,1,0,1,1,0
1,32,5,10,1,1,1,1,0
0,29,5,10,1,1,1,2,0
1,28,5,6,1,1,1,1,0
0,57,2,3,1,1,1,2,0
0,44,2,5,1,1,1,2,0
1,38,4,4,1,1,1,0,0
1,20,5,4,1,1,1,1,0
0,62,7,8,0,0,1,2,0
1,28,7,7,0,0,1,1,0
0,28,7,2,0,1,1,2,0
0,34,7,4,0,1,1,2,0
1,33,7,8,0,0,1,0,0
0,41,4,4,0,1,1,1,0
0,18,4,7,0,1,1,1,0
1,45,2,2,0,1,1,2,0
0,38,4,4,0,1,1,0,0
1,45,2,11,0,1,1,1,0
0,23,6,4,0,0,1,1,0
1,39,2,11,1,1,1,1,0
0,39,5,5,1,0,1,1,0
0,21,6,10,1,1,1,2,0
0,53,2,2,1,1,1,1,0
0,18,5,10,1,1,1,1,0
0,44,2,3,1,1,1,2,0
0,26,6,4,1,1,1,0,0
1,41,5,4,1,1,1,1,0
0,40,4,3,1,1,1,2,0
0,54,5,2,1,1,1,2,0
1,57,7,9,0,1,1,1,0
0,52,2,4,0,1,1,2,0
1,42,7,9,0,0,1,2,0
1,37,7,9,0,0,1,2,0
0,22,6,4,0,1,1,1,0
1,41,7,9,0,0,1,2,0
1,56,7,9,1,1,1,2,0
0,37,6,4,1,1,1,1,0
1,33,4,4,1,0,1,1,0
1,36,5,4,1,1,1,0,1
0,43,5,8,1,1,1,2,0
1,42,7,4,1,1,1,2,0
1,19,5,4,1,1,1,0,0
1,35,7,7,1,1,1,1,1
0,30,3,2,1,1,1,2,0
1,27,6,10,1,1,1,0,0
0,25,5,5,1,1,1,2,1
1,24,7,8,1,0,1,2,0
1,50,2,11,1,1,1,1,0
0,23,5,4,1,1,1,0,0
0,45,5,2,0,0,1,1,0
1,33,5,5,0,1,1,1,0
0,25,5,2,0,0,1,1,0
0,22,5,2,0,1,1,1,0
0,54,3,10,0,0,1,2,0
0,38,7,10,0,1,1,2,0
1,39,5,10,0,1,1,2,0
1,46,7,9,0,0,1,0,0
0,58,5,4,0,1,1,2,0
1,57,7,9,0,1,1,2,0
0,21,4,4,0,1,1,1,0
0,49,7,9,0,1,1,1,0
1,42,5,4,0,1,1,1,0
1,48,5,6,0,1,1,2,0
0,46,7,7,0,0,1,2,0
0,29,2,4,1,1,1,2,1
1,28,5,4,1,1,1,2,1
0,31,5,7,1,0,1,1,0
0,25,2,6,1,0,1,0,1
0,39,2,2,0,1,1,1,0
0,23,4,5,0,1,1,1,0
0,57,2,4,0,1,1,2,0
1,53,2,6,0,1,1,2,0
0,30,4,4,0,0,1,0,0
1,27,5,5,0,0,1,0,0
0,51,2,1,0,1,1,1,0
1,43,2,1,0,0,1,1,0
1,15,3,1,0,0,1,1,0
1,59,2,11,0,1,1,0,0
0,54,4,2,0,1,1,0,0
1,23,5,6,0,1,1,2,0
0,59,2,1,0,0,0,2,1
0,22,5,2,0,0,0,1,1
0,57,2,1,0,1,0,2,0
1,41,2,4,0,1,0,1,0
0,47,2,1,0,1,0,2,0
0,64,2,1,0,1,0,2,0
0,52,1,1,0,1,0,2,0
0,69,2,1,0,1,0,2,0
0,54,2,1,0,1,0,0,0
0,63,2,1,0,0,0,2,0
0,71,2,1,0,1,0,2,0
0,60,2,1,0,1,0,0,0
0,30,7,9,0,1,1,0,0
0,46,2,1,0,0,1,2,1
0,58,2,9,0,1,1,1,0
0,55,2,3,0,1,1,0,1
0,39,2,3,1,1,1,1,1
1,68,2,2,1,1,1,2,0
0,28,5,10,1,1,1,1,0
0,81,2,7,1,1,1,1,0
0,41,3,1,1,0,1,1,0
0,56,2,4,1,0,1,1,0
0,39,4,10,1,0,1,0,0
0,53,6,3,1,1,1,1,0
0,27,7,8,1,1,1,2,0
1,29,6,8,1,1,1,0,0
0,25,5,8,1,1,1,0,0
1,63,2,10,1,0,1,1,0
0,34,5,10,1,1,1,2,0
1,47,5,4,1,1,1,1,0
1,20,6,3,1,1,1,1,0
0,48,6,3,1,1,1,1,0
1,39,5,7,1,1,1,1,0
0,17,4,10,1,1,1,2,0
1,59,5,2,1,0,1,2,1
0,47,5,8,1,1,1,2,0
0,25,5,7,1,1,1,1,0
0,41,7,8,1,1,1,2,0
0,58,2,6,1,0,1,2,0
1,55,2,6,1,1,1,2,0
1,14,2,6,1,0,1,2,0
0,39,5,4,1,1,1,1,0
1,41,7,2,1,1,1,1,0
0,41,4,7,1,1,1,2,0
0,60,7,7,1,1,1,2,0
0,53,7,7,1,0,1,2,0
1,49,7,8,1,1,1,2,0
0,45,3,5,1,0,1,1,0
0,28,6,4,1,0,1,1,0
0,36,5,1,0,1,0,2,1
0,35,5,1,0,0,0,2,0
0,51,5,1,0,1,0,2,0
1,30,5,1,0,1,0,1,0
0,28,4,1,0,1,0,1,0
0,31,5,1,0,1,0,1,0
0,54,1,1,0,0,0,1,0
0,56,2,1,0,1,0,2,1
0,34,5,7,0,1,1,2,0
1,50,7,4,0,0,1,1,0
1,51,1,6,0,1,1,2,0
0,55,5,3,0,0,1,2,0
0,34,5,5,0,0,1,1,0
1,52,4,4,0,1,1,1,0
0,52,2,3,0,1,1,2,0
1,50,2,9,0,1,1,1,0
1,51,3,6,0,1,1,1,0
0,51,2,2,0,1,1,1,0
1,21,6,10,0,1,1,1,0
0,40,2,1,0,0,0,2,1
0,37,2,1,0,0,0,2,0
1,35,3,11,0,1,0,1,0
0,41,3,1,0,0,0,1,0
1,37,2,11,0,1,1,1,0
0,41,3,1,0,1,1,1,0
0,37,5,4,0,0,1,2,0
0,35,5,2,0,1,1,1,0
0,45,2,1,0,1,0,0,1
1,42,2,1,0,1,0,0,1
0,33,5,1,0,0,0,2,0
0,52,2,1,0,0,0,2,0
0,47,4,1,0,1,0,2,1
0,50,2,1,0,1,0,2,0
1,51,2,1,0,1,0,2,0
0,32,5,1,0,0,0,2,0
0,50,2,1,0,1,0,0,1
0,42,2,5,0,1,0,2,0
0,44,2,2,0,1,0,1,1
0,56,2,1,0,1,0,2,1
0,41,2,11,0,1,0,1,1
1,31,4,11,0,1,0,0,1
0,56,2,11,0,1,0,0,0
0,34,5,10,0,0,0,2,0
0,49,2,2,0,0,0,2,0
0,59,2,1,0,1,0,2,0
0,59,2,1,0,0,0,2,0
0,59,2,1,0,0,0,1,0
1,20,5,1,0,0,0,2,0
0,28,2,1,0,1,0,2,0
0,50,2,1,0,0,0,2,0
0,60,5,8,0,1,0,2,0
0,55,3,1,0,0,0,2,0
1,26,7,9,0,0,0,0,0
1,43,6,6,0,1,1,2,1
0,31,6,4,0,1,1,1,0
1,22,4,4,0,1,1,1,0
0,41,1,4,0,1,1,1,1
0,49,1,3,0,1,1,2,0
1,33,2,11,0,1,1,0,1
1,52,2,11,0,1,1,0,1
0,38,4,2,0,0,1,2,0
0,24,5,3,0,0,1,2,0
0,29,3,8,0,0,0,0,1
1,45,2,1,0,1,0,2,1
0,31,2,10,0,1,0,2,0
0,54,2,1,0,0,0,2,0
0,27,2,4,0,1,0,2,0
0,25,2,1,0,0,0,2,1
0,34,5,2,0,1,1,1,1
0,44,3,1,0,1,1,1,0
1,43,2,11,0,0,1,1,0
1,21,6,4,0,1,1,0,0
0,30,4,2,0,1,1,2,0
1,34,5,9,0,1,1,1,0
0,54,3,2,0,1,1,1,0
1,49,2,4,0,1,1,2,0
0,51,5,8,0,1,1,2,0
1,46,7,9,0,1,1,2,0
0,61,2,3,0,1,1,2,0
1,20,6,11,0,0,1,0,1
0,49,7,7,0,0,1,2,0
1,50,7,7,0,0,1,2,0
1,50,5,9,0,1,1,0,0
0,27,7,8,0,1,1,0,0
0,38,7,4,0,0,1,2,0
1,38,7,4,0,0,1,2,0
0,39,5,4,0,0,1,2,0
0,32,3,1,0,1,0,2,0
0,63,2,1,0,1,0,2,1
0,51,2,1,0,1,0,2,0
0,39,3,1,0,1,0,1,1
0,44,3,1,0,1,0,0,0
0,47,2,1,0,1,0,2,0
0,25,4,3,1,1,1,0,1
1,60,7,7,1,0,1,2,0
1,33,7,7,1,0,1,1,0
1,31,7,2,1,1,1,1,0
0,64,2,1,0,0,0,2,0
0,37,5,2,0,0,0,0,0
0,32,5,1,0,0,0,2,0
1,58,2,2,0,0,0,0,0
0,30,5,10,0,0,0,2,0
0,18,3,1,0,1,0,0,0
0,31,7,7,0,0,1,2,0
1,32,7,7,0,0,1,2,0
0,47,2,1,0,0,1,1,0
1,51,7,9,0,0,1,0,0
0,42,7,9,0,1,1,2,0
1,33,7,9,0,1,1,0,0
0,51,5,7,0,0,1,2,0
1,29,3,10,0,1,1,2,1
0,51,5,1,0,1,1,1,0
0,25,4,5,0,1,1,1,1
0,57,1,2,0,1,1,1,0
0,28,7,7,0,1,1,2,0
1,48,2,4,0,1,1,0,1
0,31,2,5,0,1,1,1,0
1,46,5,9,0,0,1,2,0
0,23,6,4,0,0,1,1,0
0,29,2,4,0,1,1,1,1
0,47,2,3,0,1,1,2,0
1,29,5,4,0,1,1,1,0
0,43,2,3,0,1,1,2,0
0,28,4,3,0,1,0,0,1
0,50,5,1,0,1,0,0,1
0,40,2,4,1,0,1,0,0
1,44,2,2,1,0,1,0,0
0,43,3,3,1,1,1,1,0
0,22,4,4,1,1,1,0,0
0,20,4,4,1,1,1,0,0
0,34,2,4,1,1,1,1,0
1,60,2,11,1,1,1,0,1
0,59,2,5,1,0,1,1,0
1,55,3,2,1,1,1,2,0
0,36,5,7,1,1,1,1,0
1,38,5,9,1,1,1,2,0
0,18,4,4,1,1,1,2,1
0,73,2,5,1,1,1,2,0
0,27,5,2,1,1,1,1,0
1,23,7,4,1,1,1,1,0
1,40,6,9,1,0,1,2,0
0,56,5,4,1,1,1,2,0
0,54,2,2,1,1,1,2,0
1,54,3,11,1,1,1,0,0
1,31,6,2,1,1,1,2,0
0,39,4,7,1,0,1,1,0
0,53,5,9,1,1,1,1,0
1,35,5,2,1,1,1,2,0
1,42,5,6,1,1,1,1,0
0,61,3,3,1,1,1,2,0
0,58,5,4,1,0,1,2,0
1,23,7,7,1,0,1,1,0
0,46,3,5,1,1,1,2,0
0,24,6,4,1,1,1,1,0
0,36,5,9,1,1,1,1,0
0,58,5,8,1,1,1,2,0
0,41,5,6,1,0,1,2,0
0,33,4,3,0,1,1,1,0
1,25,2,10,0,0,1,1,0
0,28,5,4,0,1,1,1,0
1,26,6,9,0,1,1,1,0
1,50,5,11,0,1,1,0,0
1,43,5,4,1,1,1,1,0
1,39,3,11,1,1,1,1,0
0,42,4,4,1,0,1,1,0
0,45,2,2,1,0,1,0,0
0,17,4,4,1,0,1,1,0
0,37,7,8,1,1,1,2,0
1,30,7,8,1,1,1,2,0
0,59,5,8,1,0,1,2,0
0,60,2,4,1,1,1,2,0
0,31,5,2,1,1,1,1,0
0,34,2,7,1,1,1,1,0
1,60,2,2,1,1,1,2,0
1,39,5,10,1,1,1,2,0
1,34,5,10,1,1,1,2,0
0,54,3,5,1,1,1,0,0
1,42,5,2,1,0,1,0,0
1,64,3,2,1,0,1,0,1
0,46,2,4,1,1,1,2,0
0,53,5,5,1,1,1,2,0
0,39,5,2,0,0,1,2,0
0,51,2,4,0,1,1,2,0
1,56,7,7,0,1,1,1,0
0,51,3,4,0,1,1,0,1
0,47,5,4,0,0,1,2,0
1,41,4,4,0,1,1,1,0
1,21,6,9,0,1,1,1,0
0,55,5,4,0,1,1,2,0
1,51,7,2,0,1,1,1,0
0,31,4,4,0,0,1,1,0
1,30,5,6,0,0,1,0,0
0,65,7,9,0,1,1,2,0
0,58,7,8,0,1,1,2,0
0,33,5,1,0,1,0,0,1
1,25,4,10,0,1,0,2,1
0,59,7,9,0,1,0,2,0
1,29,7,1,0,1,0,2,0
0,27,7,3,0,1,0,0,0
0,24,7,1,0,1,0,2,0
0,63,2,3,0,1,0,1,0
0,56,2,4,0,1,0,0,0
0,38,5,5,0,0,0,1,0
0,50,2,11,0,1,0,1,0
1,39,2,10,0,1,0,1,0
0,30,6,2,1,1,1,0,1
1,39,7,8,1,0,1,0,0
0,57,5,7,1,0,1,2,0
1,44,5,10,1,1,1,1,0
0,41,5,2,1,1,1,0,0
1,24,7,11,0,1,1,1,0
1,58,1,11,0,0,1,0,1
0,59,5,3,0,1,1,2,0
1,42,5,9,0,1,1,1,0
0,47,5,1,0,0,1,2,0
1,33,7,7,0,1,1,2,0
0,41,6,4,0,1,1,2,0
0,24,5,4,0,1,1,1,1
0,54,5,4,0,1,1,2,0
0,71,2,1,0,1,1,2,0
1,51,3,9,0,1,1,2,0
0,30,2,1,0,1,1,1,0
1,26,6,11,0,1,1,0,0
0,57,2,4,0,1,1,2,0
1,24,6,4,0,1,1,0,0
0,32,7,1,0,1,1,0,0
0,35,2,5,0,1,1,1,0
0,67,2,1,0,0,0,2,0
0,49,2,8,0,0,0,0,0
0,25,3,1,0,1,0,2,0
0,42,5,1,0,1,0,2,0
0,57,2,1,0,0,0,1,0
0,45,2,1,0,0,0,1,1
0,45,2,1,0,1,0,2,1
0,57,2,1,0,1,0,2,0
0,24,5,1,0,1,0,2,0
0,49,2,1,0,0,0,0,1
0,42,5,3,0,1,1,2,1
1,26,7,7,0,1,1,1,0
0,58,2,5,0,0,1,2,0
1,48,4,2,0,1,1,2,0
0,49,2,3,0,1,1,2,0
0,39,5,10,0,0,1,2,0
1,34,5,9,0,0,1,2,0
0,20,5,2,0,1,1,1,0
1,42,5,4,0,1,1,1,0
0,17,4,6,0,1,1,1,0
0,37,5,2,0,1,1,1,0
1,38,5,8,0,0,1,1,0
0,37,5,4,0,0,1,2,0
0,47,7,8,0,0,1,2,0
0,33,5,1,0,1,0,2,0
0,30,5,1,0,1,0,2,0
1,42,5,11,0,1,0,0,1
0,50,2,1,0,1,0,2,0
0,62,2,1,0,0,0,0,1
1,47,5,2,0,1,1,1,0
0,37,5,7,0,1,1,1,0
1,33,2,4,0,1,1,1,0
0,15,2,6,0,1,1,0,0
0,49,2,2,0,0,1,1,0
1,42,6,9,0,1,1,2,0
0,38,7,9,0,1,1,2,0
0,46,5,5,0,1,1,2,0
1,42,7,9,0,1,1,2,0
1,28,5,9,0,1,1,2,0
0,25,6,7,0,1,1,1,0
0,34,7,7,0,0,1,1,0
1,36,7,9,0,0,1,2,0
0,45,5,3,0,0,1,2,0
1,46,6,9,0,0,1,1,0
0,22,5,4,0,0,1,1,0
1,21,5,4,0,0,1,1,0
0,38,7,7,0,0,1,1,0
1,37,7,7,0,0,1,1,0
0,50,7,4,0,1,1,2,0
1,48,5,4,0,1,1,2,0
0,32,5,1,0,0,1,1,0
0,33,7,8,0,0,1,2,0
1,34,7,4,0,0,1,2,0
1,59,7,9,0,1,1,1,0
0,66,7,9,0,0,1,2,0
1,28,7,2,0,1,1,1,0
1,43,3,7,1,1,1,2,0
0,34,5,5,1,1,1,2,0
0,49,3,4,1,1,1,2,0
1,44,4,4,1,1,1,1,0
1,42,5,11,1,1,1,0,0
0,28,5,4,1,1,1,1,0
1,60,5,4,1,0,1,1,0
0,71,3,6,1,1,1,2,0
1,40,2,11,1,1,1,1,0
0,49,2,3,0,0,0,2,1
0,22,3,2,0,1,0,0,1
0,62,2,1,0,1,0,0,0
0,43,2,2,0,1,0,0,1
